章号,章名,值域代码,值域名称,代码,名称,说明
4,自定义值域代码,LY.00.55,医疗类别,522308,生育住院转外诊治住院前门诊检查,
4,自定义值域代码,LY.00.55,医疗类别,522309,生育住院急诊急救,
4,自定义值域代码,LY.00.55,医疗类别,522310,生育住院急诊急救住院前门诊检查,
4,自定义值域代码,LY.00.55,医疗类别,522311,生育住院临时外出就医,
4,自定义值域代码,LY.00.55,医疗类别,522312,生育住院临时外出就医住院前门诊检查,
4,自定义值域代码,LY.00.55,医疗类别,529110,职工生育住院前门诊检查,
4,自定义值域代码,LY.00.55,医疗类别,910301,单独支付购药,
4,自定义值域代码,LY.00.55,医疗类别,910302,住院双通道外购药,
4,自定义值域代码,LY.00.55,医疗类别,990101,门诊单病种,
4,自定义值域代码,LY.00.55,医疗类别,990103,新冠病毒核酸检测,
4,自定义值域代码,LY.00.55,医疗类别,990505,心理日间病床,
4,自定义值域代码,LY.00.55,医疗类别,990801,安宁疗护住院,
4,自定义值域代码,LY.00.55,医疗类别,991603,公务员年度二次报销,
4,自定义值域代码,LY.00.55,医疗类别,991604,非公务员年度二次报销,
4,自定义值域代码,LY.00.55,医疗类别,999944,家庭医生,
4,自定义值域代码,LY.00.57,特殊人员类型等级,700,非医疗照顾人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,701,医疗照顾人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,901,一级军残人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,902,二级军残人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,903,三级军残人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,904,四级军残人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,905,五级军残人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,906,六级军残人员,
4,自定义值域代码,LY.00.57,特殊人员类型等级,907,在乡军残人员,
4,自定义值域代码,LY.00.58,包装材质,02,盒,
4,自定义值域代码,LY.00.58,包装材质,03,瓶（固体制剂）,
4,自定义值域代码,LY.00.58,包装材质,04,BG袋,
4,自定义值域代码,LY.00.58,包装材质,05,特充,
4,自定义值域代码,LY.00.58,包装材质,06,预充式(预灌封)注射器,
4,自定义值域代码,LY.00.58,包装材质,07,板,
4,自定义值域代码,LY.00.58,包装材质,08,铝塑管,
4,自定义值域代码,LY.00.58,包装材质,09,配溶媒+无菌加药输液器,
4,自定义值域代码,LY.00.58,包装材质,11,笔芯,
4,自定义值域代码,LY.00.58,包装材质,12,玻璃瓶,
4,自定义值域代码,LY.00.58,包装材质,14,配溶媒+双通输液器,
4,自定义值域代码,LY.00.58,包装材质,15,配溶媒,
4,自定义值域代码,LY.00.58,包装材质,16,管装（植入剂）,
4,自定义值域代码,LY.00.58,包装材质,17,散装（植入剂）,
4,自定义值域代码,LY.00.58,包装材质,18,西林瓶,
4,自定义值域代码,LY.00.58,包装材质,19,安瓿,
4,自定义值域代码,LY.00.58,包装材质,20,塑料瓶,
4,自定义值域代码,LY.00.58,包装材质,21,非PVC膜,
4,自定义值域代码,LY.00.58,包装材质,28,直立式输液袋（聚乙烯）,
4,自定义值域代码,LY.00.58,包装材质,29,直立式聚丙烯输液袋,
4,自定义值域代码,LY.00.58,包装材质,30,配溶媒(氯化钠)+无菌加药输液器,
4,自定义值域代码,LY.00.58,包装材质,31,针管注射器,
4,自定义值域代码,LY.00.58,包装材质,32,配溶媒+预灌封注射器,
4,自定义值域代码,LY.00.58,包装材质,33,聚丙烯膜,
4,自定义值域代码,LY.00.58,包装材质,34,非易拉型,
4,自定义值域代码,LY.00.58,包装材质,35,PVC膜,
4,自定义值域代码,LY.00.58,包装材质,36,非PVC膜+双管双塞,
4,自定义值域代码,LY.00.58,包装材质,37,PVC膜+双管双塞,
4,自定义值域代码,LY.00.58,包装材质,38,PVC膜+双管双塞+双层无菌,
4,自定义值域代码,LY.00.58,包装材质,39,非PVC膜+双管双塞+双层无菌,
4,自定义值域代码,LY.00.58,包装材质,41,硬塑,
4,自定义值域代码,LY.00.58,包装材质,42,金属管,
4,自定义值域代码,LY.00.58,包装材质,43,塑料管,
4,自定义值域代码,LY.00.58,包装材质,44,PVC铝箔,
4,自定义值域代码,LY.00.58,包装材质,50,含冲洗器,
4,自定义值域代码,LY.00.58,包装材质,51,弹力布,
4,自定义值域代码,LY.00.58,包装材质,52,弹力微孔布,
4,自定义值域代码,LY.00.58,包装材质,53,无纺布,
4,自定义值域代码,LY.00.58,包装材质,54,配溶媒(葡萄糖)+无菌加药输液器,
4,自定义值域代码,LY.00.58,包装材质,55,塑料安瓿,
4,自定义值域代码,LY.00.58,包装材质,56,配溶媒(葡萄糖+氯化钠)+无菌加药输液器,
4,自定义值域代码,LY.00.58,包装材质,57,配溶媒+无菌导液针,
4,自定义值域代码,LY.00.58,包装材质,58,输液瓶+易折式组合盖,
4,自定义值域代码,LY.00.58,包装材质,59,输液袋+易折式组合盖,
4,自定义值域代码,LY.00.58,包装材质,61,单袋,
4,自定义值域代码,LY.00.58,包装材质,63,双袋双联,
4,自定义值域代码,LY.00.58,包装材质,64,含吸入器,
4,自定义值域代码,LY.00.58,包装材质,65,裹金衣,
4,自定义值域代码,LY.00.58,包装材质,66,带针头,
4,自定义值域代码,LY.00.58,包装材质,67,加药器,
4,自定义值域代码,LY.00.58,包装材质,68,高密度聚乙烯瓶,
4,自定义值域代码,LY.00.58,包装材质,69,塑料滴眼剂瓶,
4,自定义值域代码,LY.00.58,包装材质,70,抗生素玻璃瓶,
4,自定义值域代码,LY.00.58,包装材质,71,直立式低密度聚乙烯输液袋,
4,自定义值域代码,LY.00.58,包装材质,72,低硼硅玻璃管制注射瓶,
4,自定义值域代码,LY.00.58,包装材质,73,低硼硅玻璃安瓿瓶,
4,自定义值域代码,LY.00.58,包装材质,74,铝塑,
4,自定义值域代码,LY.00.58,包装材质,75,钠钙玻璃模制注射剂瓶,
4,自定义值域代码,LY.00.58,包装材质,76,口服固体药用高密度聚乙烯瓶,
4,自定义值域代码,LY.00.58,包装材质,77,多层共挤膜输液袋,
4,自定义值域代码,LY.00.58,包装材质,78,复合膜,
4,自定义值域代码,LY.00.58,包装材质,79,低硼硅玻璃管制注射剂瓶,
4,自定义值域代码,LY.00.58,包装材质,80,中性硼硅玻璃管制注射剂瓶,
4,自定义值域代码,LY.00.58,包装材质,81,管制玻璃瓶,
4,自定义值域代码,LY.00.58,包装材质,82,中硼硅玻璃安瓿,
4,自定义值域代码,LY.00.58,包装材质,83,低硼硅玻璃管制瓶,
4,自定义值域代码,LY.00.58,包装材质,84,双联双袋,
4,自定义值域代码,LY.00.58,包装材质,85,无色安瓿,
4,自定义值域代码,LY.00.58,包装材质,86,玻璃安瓿,
4,自定义值域代码,LY.00.58,包装材质,87,管制西林瓶,
4,自定义值域代码,LY.00.58,包装材质,88,聚丙烯输液瓶,
4,自定义值域代码,LY.00.58,包装材质,89,玻璃安瓿+预充式(预灌封)注射器,
4,自定义值域代码,LY.00.58,包装材质,90,管制抗生素瓶,
4,自定义值域代码,LY.00.58,包装材质,91,棕色管制注射剂玻璃瓶,
4,自定义值域代码,LY.00.58,包装材质,92,铝管,
4,自定义值域代码,LY.00.58,包装材质,93,非PVC+单管双阀,
4,自定义值域代码,LY.00.58,包装材质,94,非PVC+单管双阀+双层无菌,
4,自定义值域代码,LY.00.58,包装材质,95,三层共挤输液用袋+单阀,
4,自定义值域代码,LY.00.58,包装材质,96,硼硅玻璃管制注射剂瓶,
4,自定义值域代码,LY.00.58,包装材质,97,玻璃管制注射剂瓶,
4,自定义值域代码,LY.00.58,包装材质,98,三层共挤输液用袋+双管双阀,
4,自定义值域代码,LY.00.58,包装材质,99,非PVC多层共挤输液用袋双阀,
4,自定义值域代码,LY.00.58,包装材质,A1,聚丙烯输液袋,
4,自定义值域代码,LY.00.58,包装材质,A2,聚丙烯输液袋双阀,
4,自定义值域代码,LY.00.58,包装材质,A3,聚丙烯易折式双阀,
4,自定义值域代码,LY.00.58,包装材质,A4,三层共挤输液用膜（I）制袋双阀,
4,自定义值域代码,LY.00.58,包装材质,A5,贴膜式非PVC多层共挤输液用袋,
4,自定义值域代码,LY.00.58,包装材质,A6,贴膜式非PVC多层共挤输液用袋双阀,
4,自定义值域代码,LY.00.58,包装材质,A7,易折式非PVC多层共挤输液用袋双阀,
4,自定义值域代码,LY.00.58,包装材质,A8,直立式聚丙烯输液袋双阀,
4,自定义值域代码,LY.00.58,包装材质,A9,直立式聚丙烯易折式双阀,
4,自定义值域代码,LY.00.58,包装材质,B1,聚丙烯共混输液袋,
4,自定义值域代码,LY.00.58,包装材质,B2,非PVC多层共挤膜（扳开式，单座双阀）,
4,自定义值域代码,LY.00.58,包装材质,B3,聚丙烯共混输液袋（双阀),
4,自定义值域代码,LY.00.58,包装材质,B4,中性硼硅玻璃安瓿,
4,自定义值域代码,LY.00.58,包装材质,B5,内封式聚丙烯输液袋,
4,自定义值域代码,LY.00.58,包装材质,B6,多层共挤输液袋（双阀）,
4,自定义值域代码,LY.00.58,包装材质,B7,口服液体药用高密度聚乙烯瓶,
4,自定义值域代码,LY.00.58,包装材质,B8,药用塑料瓶,
4,自定义值域代码,LY.00.58,包装材质,B9,低硼硅玻璃管制注射剂瓶（配一次性使用预充注射式溶药器（带针））,
4,自定义值域代码,LY.00.58,包装材质,C1,软袋,
4,自定义值域代码,LY.00.58,包装材质,C2,聚乙烯喷雾瓶,
4,自定义值域代码,LY.00.58,包装材质,C3,五层共挤输液用袋,
4,自定义值域代码,LY.00.58,包装材质,C4,玻璃输液瓶,
4,自定义值域代码,LY.00.58,包装材质,C5,畅充,
4,自定义值域代码,LY.00.58,包装材质,C6,安瓿瓶,
4,自定义值域代码,LY.00.58,包装材质,C7,无色玻璃安瓿,
4,自定义值域代码,LY.00.58,包装材质,C8,玻璃,
4,自定义值域代码,LY.00.58,包装材质,C9,管制注射剂瓶,
4,自定义值域代码,LY.00.58,包装材质,CA,管制抗生素玻璃瓶,
4,自定义值域代码,LY.00.58,包装材质,CB,低硼硅玻璃安瓿装,
4,自定义值域代码,LY.00.58,包装材质,CC,曲颈易折安瓿瓶装,
4,自定义值域代码,LY.00.58,包装材质,CD,白卡纸,
4,自定义值域代码,LY.00.58,包装材质,CE,易折安瓿,
4,自定义值域代码,LY.00.59,包装规格,01,ml,
4,自定义值域代码,LY.00.59,包装规格,02,g,
4,自定义值域代码,LY.00.59,包装规格,03,iu,
4,自定义值域代码,LY.00.59,包装规格,04,μg,
4,自定义值域代码,LY.00.59,包装规格,05,cm,
4,自定义值域代码,LY.00.59,包装规格,06,mg,
4,自定义值域代码,LY.00.59,包装规格,07,ke,
4,自定义值域代码,LY.00.59,包装规格,08,bu,
4,自定义值域代码,LY.00.59,包装规格,09,ku,
4,自定义值域代码,LY.00.59,包装规格,10,万iu,
4,自定义值域代码,LY.00.59,包装规格,11,kcal/ml,
4,自定义值域代码,LY.00.59,包装规格,12,kcal,
4,自定义值域代码,LY.00.59,包装规格,13,%,
4,自定义值域代码,LY.00.59,包装规格,14,gi,
4,自定义值域代码,LY.00.59,包装规格,15,cm2,
4,自定义值域代码,LY.00.59,包装规格,16,ng,
4,自定义值域代码,LY.00.59,包装规格,17,mm,
4,自定义值域代码,LY.00.59,包装规格,18,万cfu,
4,自定义值域代码,LY.00.59,包装规格,19,tu,
4,自定义值域代码,LY.00.59,包装规格,20,pe,
4,自定义值域代码,LY.00.59,包装规格,21,亿个菌,
4,自定义值域代码,LY.00.59,包装规格,22,lsu,
4,自定义值域代码,LY.00.59,包装规格,23,pna单位,
4,自定义值域代码,LY.00.59,包装规格,24,au,
4,自定义值域代码,LY.00.59,包装规格,25,*10(12)vp,
4,自定义值域代码,LY.00.59,包装规格,26,ul,
4,自定义值域代码,LY.00.59,包装规格,27,axaiu,
4,自定义值域代码,LY.00.59,包装规格,44,miu,
4,自定义值域代码,LY.00.59,包装规格,45,mbq,
4,自定义值域代码,LY.00.59,包装规格,46,kbq,
4,自定义值域代码,LY.00.59,包装规格,47,gbq,
4,自定义值域代码,LY.00.59,包装规格,a9,kg,
4,自定义值域代码,LY.00.59,包装规格,b4,u,
4,自定义值域代码,LY.00.59,包装规格,b8,*10(10)vp,
4,自定义值域代码,LY.00.59,包装规格,c2,μl,
4,自定义值域代码,LY.00.60,医保人员类别,130105,区四套班子,
4,自定义值域代码,LY.00.60,医保人员类别,151001,居民一档,
4,自定义值域代码,LY.00.60,医保人员类别,151002,居民二档,
4,自定义值域代码,LY.00.60,医保人员类别,151003,居民三档,
4,自定义值域代码,LY.00.60,医保人员类别,151004,居民四档,
4,自定义值域代码,LY.00.60,医保人员类别,151005,居民五档,
4,自定义值域代码,LY.00.60,医保人员类别,151006,居民六档,
4,自定义值域代码,LY.00.60,医保人员类别,149951,学生一档,
4,自定义值域代码,LY.00.60,医保人员类别,149952,学生二档,
4,自定义值域代码,LY.00.60,医保人员类别,149953,学生三档,
4,自定义值域代码,LY.00.60,医保人员类别,156100,低收入监测范围居民,
4,自定义值域代码,LY.00.60,医保人员类别,116090,在职双十,
4,自定义值域代码,LY.00.60,医保人员类别,126090,退休双十,
4,自定义值域代码,LY.00.60,医保人员类别,3401,供给制人员,
4,自定义值域代码,LY.00.60,医保人员类别,140401,部属级大学生,
4,自定义值域代码,LY.00.60,医保人员类别,140402,省属级大学生,
4,自定义值域代码,LY.00.60,医保人员类别,140403,市属级大学生,
4,自定义值域代码,LY.00.60,医保人员类别,140101,准新生儿,
4,自定义值域代码,LY.00.60,医保人员类别,116050,在职五三军人,
4,自定义值域代码,LY.00.60,医保人员类别,116051,在职五四军人,
4,自定义值域代码,LY.00.60,医保人员类别,995330,在职代管,
4,自定义值域代码,LY.00.60,医保人员类别,995331,退休代管,
4,自定义值域代码,LY.00.60,医保人员类别,150293,成年居民二档（居住证）,
4,自定义值域代码,LY.00.60,医保人员类别,150294,未满18周岁少年儿童（居住证）,
4,自定义值域代码,LY.00.60,医保人员类别,136090,离休人员遗孀,
4,自定义值域代码,LY.00.60,医保人员类别,9999,不区分人群,
4,自定义值域代码,LY.00.60,医保人员类别,1302,二乙伤残军人,
4,自定义值域代码,LY.00.60,医保人员类别,14,居民（未成年）,
4,自定义值域代码,LY.00.60,医保人员类别,1304,离休配偶,
4,自定义值域代码,LY.00.60,医保人员类别,1404,大学生,
4,自定义值域代码,LY.00.60,医保人员类别,1204,提前退休,
4,自定义值域代码,LY.00.60,医保人员类别,13,离休,
4,自定义值域代码,LY.00.60,医保人员类别,15,居民（成年）,
4,自定义值域代码,LY.00.60,医保人员类别,16,居民（老年）,
4,自定义值域代码,LY.00.60,医保人员类别,1401,新生儿,
4,自定义值域代码,LY.00.60,医保人员类别,1402,学龄前儿童,
4,自定义值域代码,LY.00.60,医保人员类别,1403,中小学生,
4,自定义值域代码,LY.00.60,医保人员类别,1405,未成年（未入学）,
4,自定义值域代码,LY.00.60,医保人员类别,1701,城乡居民,
4,自定义值域代码,LY.00.60,医保人员类别,33,一至六级残疾军人,
4,自定义值域代码,LY.00.60,医保人员类别,1105,农民工,
4,自定义值域代码,LY.00.60,医保人员类别,99,其他,
4,自定义值域代码,LY.00.60,医保人员类别,126015,退休残疾军人,
4,自定义值域代码,LY.00.60,医保人员类别,136011,二等乙(市属离休),
4,自定义值域代码,LY.00.60,医保人员类别,34,建国前老工人,
4,自定义值域代码,LY.00.60,医保人员类别,116013,在职副厅以上干部,
4,自定义值域代码,LY.00.60,医保人员类别,116015,二等乙级在职职工,
4,自定义值域代码,LY.00.60,医保人员类别,126013,退休副厅以上干部,
4,自定义值域代码,LY.00.60,医保人员类别,136003,缴专项基金的建国前工人,
4,自定义值域代码,LY.00.60,医保人员类别,116003,失业人员,
4,自定义值域代码,LY.00.60,医保人员类别,136019,市属离休人员,
4,自定义值域代码,LY.00.60,医保人员类别,18,农牧民中,
4,自定义值域代码,LY.00.60,医保人员类别,1112,伤残军人退休,
4,自定义值域代码,LY.00.60,医保人员类别,1111,伤残军人在职,
4,自定义值域代码,LY.00.60,医保人员类别,151,居民,
4,自定义值域代码,LY.00.60,医保人员类别,11,在职,
4,自定义值域代码,LY.00.60,医保人员类别,12,退休,
4,自定义值域代码,LY.00.61,药理分类,XA,消化道和代谢方面的药物,
4,自定义值域代码,LY.00.61,药理分类,XA01,口腔科制剂,
4,自定义值域代码,LY.00.61,药理分类,XA01A,口腔科制剂,
4,自定义值域代码,LY.00.61,药理分类,XA01AB,口腔局部治疗用抗感染药和抗菌药,
4,自定义值域代码,LY.00.61,药理分类,XA01AD,其他口腔局部治疗用药,
4,自定义值域代码,LY.00.61,药理分类,XA02,治疗胃酸相关类疾病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA02A,抗酸药,
4,自定义值域代码,LY.00.61,药理分类,XA02AA,镁化合物,
4,自定义值域代码,LY.00.61,药理分类,XA02AB,铝化合物,
4,自定义值域代码,LY.00.61,药理分类,XA02AC,钙化合物,
4,自定义值域代码,LY.00.61,药理分类,XA02AD,铝、钙及镁化合物的复方制剂及复合物,
4,自定义值域代码,LY.00.61,药理分类,XA02AH,含碳酸氢钠的抗酸药,
4,自定义值域代码,LY.00.61,药理分类,XA02AX,其他复合抗酸药,
4,自定义值域代码,LY.00.61,药理分类,XA02B,治疗消化性溃疡病和胃食道反流病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA02BA,H2-受体拮抗剂,
4,自定义值域代码,LY.00.61,药理分类,XA02BB,前列腺素类,
4,自定义值域代码,LY.00.61,药理分类,XA02BC,质子泵抑制剂,
4,自定义值域代码,LY.00.61,药理分类,XA02BD,清除幽门螺杆菌复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA02BX,其他治疗消化性溃疡病和胃食道反流病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA02X,其他治疗胃酸相关类疾病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA02XA,其他治疗胃酸相关类疾病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA03,治疗功能性胃肠道疾病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA03A,治疗功能性肠道疾病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA03AA,叔胺基酯类合成抗胆碱药,
4,自定义值域代码,LY.00.61,药理分类,XA03AB,季铵类合成抗胆碱药,
4,自定义值域代码,LY.00.61,药理分类,XA03AD,罂粟碱及其衍生物,
4,自定义值域代码,LY.00.61,药理分类,XA03AX,其他治疗功能性肠道疾病的药物,
4,自定义值域代码,LY.00.61,药理分类,XA03B,单方颠茄及其衍生物,
4,自定义值域代码,LY.00.61,药理分类,XA03BA,叔胺颠茄生物碱类,
4,自定义值域代码,LY.00.61,药理分类,XA03BB,季铵类半合成颠茄生物碱,
4,自定义值域代码,LY.00.61,药理分类,XA03C,解痉药与精神抑制药的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA03CA,合成抗胆碱药与精神抑制药的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA03D,解痉药与止痛药的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA03DB,颠茄及其衍生物与止痛药的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA03E,含其他药物的复方解痉药和抗胆碱药,
4,自定义值域代码,LY.00.61,药理分类,XA03EA,解痉药与精神抑制药和止痛药的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA03F,胃肠动力药,
4,自定义值域代码,LY.00.61,药理分类,XA03FA,胃肠动力药,
4,自定义值域代码,LY.00.61,药理分类,XA04,止吐药和止恶心药,
4,自定义值域代码,LY.00.61,药理分类,XA04A,止吐药和止恶心药,
4,自定义值域代码,LY.00.61,药理分类,XA04AA,5-羟色胺（5HT3）拮抗剂,
4,自定义值域代码,LY.00.61,药理分类,XA04AD,其他止吐药,
4,自定义值域代码,LY.00.61,药理分类,XA05,胆和肝治疗药,
4,自定义值域代码,LY.00.61,药理分类,XA05A,胆治疗药,
4,自定义值域代码,LY.00.61,药理分类,XA05AA,胆酸制剂,
4,自定义值域代码,LY.00.61,药理分类,XA05AB,胆道治疗药,
4,自定义值域代码,LY.00.61,药理分类,XA05AX,其他胆治疗药,
4,自定义值域代码,LY.00.61,药理分类,XA05B,肝脏治疗药，抗脂肪肝药,
4,自定义值域代码,LY.00.61,药理分类,XA05BA,肝脏治疗药,
4,自定义值域代码,LY.00.61,药理分类,XA06,轻泻药,
4,自定义值域代码,LY.00.61,药理分类,XA06A,轻泻药,
4,自定义值域代码,LY.00.61,药理分类,XA06AA,"软化剂,润滑药",
4,自定义值域代码,LY.00.61,药理分类,XA06AB,接触性轻泻药,
4,自定义值域代码,LY.00.61,药理分类,XA06AC,容积性泻药,
4,自定义值域代码,LY.00.61,药理分类,XA06AD,渗透性泻药,
4,自定义值域代码,LY.00.61,药理分类,XA06AG,灌肠药,
4,自定义值域代码,LY.00.61,药理分类,XA06AX,其他轻泻药,
4,自定义值域代码,LY.00.61,药理分类,XA07,止泻药、肠道抗炎/抗感染药,
4,自定义值域代码,LY.00.61,药理分类,XA07A,肠道抗感染药,
4,自定义值域代码,LY.00.61,药理分类,XA07AA,抗生素类,
4,自定义值域代码,LY.00.61,药理分类,XA07AB,磺胺类药,
4,自定义值域代码,LY.00.61,药理分类,XA07AC,咪唑衍生物,
4,自定义值域代码,LY.00.61,药理分类,XA07AX,其他肠道抗感染药,
4,自定义值域代码,LY.00.61,药理分类,XA07B,肠道吸附剂,
4,自定义值域代码,LY.00.61,药理分类,XA07BA,炭制剂,
4,自定义值域代码,LY.00.61,药理分类,XA07BC,其他肠道吸附剂,
4,自定义值域代码,LY.00.61,药理分类,XA07C,含碳水化合物的电解质,
4,自定义值域代码,LY.00.61,药理分类,XA07CA,口服补液盐制剂,
4,自定义值域代码,LY.00.61,药理分类,XA07D,胃肠动力减低药,
4,自定义值域代码,LY.00.61,药理分类,XA07DA,胃肠动力减低药,
4,自定义值域代码,LY.00.61,药理分类,XA07E,肠道抗炎药,
4,自定义值域代码,LY.00.61,药理分类,XA07EC,氨基水杨酸及其类似药物,
4,自定义值域代码,LY.00.61,药理分类,XA07F,止泻微生物,
4,自定义值域代码,LY.00.61,药理分类,XA07FA,止泻微生物,
4,自定义值域代码,LY.00.61,药理分类,XA07X,其他止泻药,
4,自定义值域代码,LY.00.61,药理分类,XA07XA,其他止泻药,
4,自定义值域代码,LY.00.61,药理分类,XA08,抗肥胖药，不包括饮食制品,
4,自定义值域代码,LY.00.61,药理分类,XA08A,抗肥胖药，不包括饮食制品,
4,自定义值域代码,LY.00.61,药理分类,XA08AA,中枢性抗肥胖药,
4,自定义值域代码,LY.00.61,药理分类,XA08AB,外周性抗肥胖药,
4,自定义值域代码,LY.00.61,药理分类,XA09,消化药，包括酶类,
4,自定义值域代码,LY.00.61,药理分类,XA09A,消化药，包括酶类,
4,自定义值域代码,LY.00.61,药理分类,XA09AA,酶制剂,
4,自定义值域代码,LY.00.61,药理分类,XA09AB,酸制剂,
4,自定义值域代码,LY.00.61,药理分类,XA09AC,酶与酸制剂的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA09AX,其他消化药,
4,自定义值域代码,LY.00.61,药理分类,XA10,糖尿病用药,
4,自定义值域代码,LY.00.61,药理分类,XA10A,胰岛素及其类似药物,
4,自定义值域代码,LY.00.61,药理分类,XA10AB,胰岛素及其类似物，短效,
4,自定义值域代码,LY.00.61,药理分类,XA10AC,胰岛素及其类似物，中效,
4,自定义值域代码,LY.00.61,药理分类,XA10AD,胰岛素及其类似物，预混,
4,自定义值域代码,LY.00.61,药理分类,XA10AE,胰岛素及其类似物，长效,
4,自定义值域代码,LY.00.61,药理分类,XA10AF,胰岛素及其类似物，超长效,
4,自定义值域代码,LY.00.61,药理分类,XA10B,降血糖药物，不含胰岛素,
4,自定义值域代码,LY.00.61,药理分类,XA10BA,双胍类,
4,自定义值域代码,LY.00.61,药理分类,XA10BB,磺酰脲类衍生物,
4,自定义值域代码,LY.00.61,药理分类,XA10BD,口服复方降糖药,
4,自定义值域代码,LY.00.61,药理分类,XA10BF,α-葡萄糖苷酶抑制剂,
4,自定义值域代码,LY.00.61,药理分类,XA10BG,噻唑啉二酮类,
4,自定义值域代码,LY.00.61,药理分类,XA10BH,二肽基肽酶-4(DDP-4)抑制剂,
4,自定义值域代码,LY.00.61,药理分类,XA10BI,钠-葡萄糖协同转运蛋白2抑制剂,
4,自定义值域代码,LY.00.61,药理分类,XA10BJ,二肽基肽酶-4(DDP-4)抑制剂&双胍类复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA10BX,其他降血糖药，不含胰岛素类,
4,自定义值域代码,LY.00.61,药理分类,XA10X,其他的糖尿病用药,
4,自定义值域代码,LY.00.61,药理分类,XA10XA,醛糖还原酶抑制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11,维生素类,
4,自定义值域代码,LY.00.61,药理分类,XA11A,多种维生素的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11AA,含矿物质的多种维生素,
4,自定义值域代码,LY.00.61,药理分类,XA11AB,多种维生素的其他复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11C,"维生素A和维生素D,包括二者的复方制剂",
4,自定义值域代码,LY.00.61,药理分类,XA11CA,维生素A的单方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11CB,维生素A和维生素D的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11CC,维生素D及其类似药,
4,自定义值域代码,LY.00.61,药理分类,XA11D,维生素B1，维生素B6和维生素B12普通复方,
4,自定义值域代码,LY.00.61,药理分类,XA11DA,维生素B1的单方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11DB,含维生素B6和/或维生素B12的维生素B1的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11E,复合维生素B，包括复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11EA,单纯的复合维生素B制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11EB,复合维生素B和维生素C的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11G,"抗坏血酸(维生素C),包括复方制剂",
4,自定义值域代码,LY.00.61,药理分类,XA11GA,维生素C的单方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11GB,抗坏血酸（维生素C）的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11H,其他维生素的单方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11HA,其他维生素的单方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11J,其他维生素的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11JA,维生素复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11JB,维生素与矿物质的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA11JC,维生素类和其他药的复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12,矿物质补充剂,
4,自定义值域代码,LY.00.61,药理分类,XA12A,钙制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12AA,钙制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12AX,含其他药物的钙复方制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12B,钾制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12BA,钾制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12C,其他矿物质补充剂,
4,自定义值域代码,LY.00.61,药理分类,XA12CB,锌制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12CC,镁制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12CE,硒制剂,
4,自定义值域代码,LY.00.61,药理分类,XA12CX,其他矿物质制剂,
4,自定义值域代码,LY.00.61,药理分类,XA14,全身用蛋白同化药,
4,自定义值域代码,LY.00.61,药理分类,XA14A,蛋白同化激素类,
4,自定义值域代码,LY.00.61,药理分类,XA14AA,雄甾烷衍生物,
